Transcript ID: CHS.22394.22, TPM: 76.900711
Transcript ID: CHS.173419.1, TPM: 2.535638
Transcript ID: CHS.22355.10, TPM: 0.0
Transcript ID: CHS.23941.1, TPM: 0.0
Transcript ID: CHS.23941.2, TPM: 0.0
Transcript ID: CHS.22396.5, TPM: 737.984741
Transcript ID: CHS.22396.4, TPM: 743.853699
Transcript ID: CHS.173562.2, TPM: 27.551661
Transcript ID: CHS.173562.3, TPM: 3.458
Transcript ID: CHS.158768.1, TPM: 7.126208
Transcript ID: CHS.22396.2, TPM: 357.654327
Transcript ID: CHS.21427.7, TPM: 169.305771
Transcript ID: CHS.21427.4, TPM: 90.419876
Transcript ID: CHS.142862.1, TPM: 0.0
Transcript ID: CHS.173280.1, TPM: 0.0
Transcript ID: MSTRG.211.4, TPM: 10.906687
Transcript ID: MSTRG.468.10, TPM: 119.080673
Transcript ID: CHS.22929.1, TPM: 1966.230591
Transcript ID: CHS.22929.2, TPM: 34.234985
Transcript ID: CHS.21068.2, TPM: 2.884895
Transcript ID: CHS.21162.13, TPM: 132.482178
Transcript ID: CHS.21068.8, TPM: 828.353821
Transcript ID: CHS.21068.9, TPM: 15.082915
Transcript ID: CHS.21520.6, TPM: 62.888416
Transcript ID: CHS.22501.81, TPM: 29.251797
Transcript ID: CHS.21162.12, TPM: 95.794685
Transcript ID: CHS.22259.11, TPM: 211.858551
Transcript ID: CHS.21616.27, TPM: 4.066755
Transcript ID: CHS.22852.18, TPM: 1e-05
Transcript ID: MSTRG.1465.7, TPM: 268.723267
Transcript ID: CHS.21361.6, TPM: 936.703796
Transcript ID: CHS.21361.4, TPM: 257.974121
Transcript ID: CHS.21361.5, TPM: 445.830414
Transcript ID: CHS.23872.8, TPM: 0.0
Transcript ID: CHS.21593.3, TPM: 7.699845
Transcript ID: CHS.21593.1, TPM: 0.0
Transcript ID: CHS.23425.50, TPM: 0.748805
Transcript ID: MSTRG.266.4, TPM: 12.457923
Transcript ID: CHS.23872.2, TPM: 0.0
Transcript ID: CHS.134398.2, TPM: 0.0
Transcript ID: CHS.21593.4, TPM: 0.0
Transcript ID: CHS.173439.1, TPM: 0.0
Transcript ID: CHS.23923.1, TPM: 0.0
Transcript ID: CHS.21055.15, TPM: 21.501772
Transcript ID: CHS.21164.23, TPM: 190.061081
Transcript ID: CHS.23641.3, TPM: 0.0
Transcript ID: CHS.23641.7, TPM: 144.844238
Transcript ID: CHS.23641.6, TPM: 152.615616
Transcript ID: CHS.22916.17, TPM: 273.02005
Transcript ID: MSTRG.1084.1, TPM: 54.100761
Transcript ID: CHS.22916.14, TPM: 155.61937
Transcript ID: CHS.22916.10, TPM: 341.908752
Transcript ID: CHS.23740.3, TPM: 0.0
Transcript ID: CHS.23740.2, TPM: 0.0
Transcript ID: CHS.21891.8, TPM: 97.849442
Transcript ID: CHS.21891.9, TPM: 24.695858
Transcript ID: CHS.22997.2, TPM: 166.46257
Transcript ID: CHS.22997.3, TPM: 86.07476
Transcript ID: CHS.22997.1, TPM: 279.359589
Transcript ID: CHS.23219.21, TPM: 204.534027
Transcript ID: CHS.23219.26, TPM: 55.833946
Transcript ID: CHS.173431.1, TPM: 5.694057
Transcript ID: CHS.23219.28, TPM: 0.0
Transcript ID: CHS.22561.2, TPM: 17.501402
Transcript ID: CHS.23548.3, TPM: 213.141403
Transcript ID: CHS.23548.2, TPM: 43.725708
Transcript ID: CHS.23548.5, TPM: 21.754784
Transcript ID: CHS.23548.4, TPM: 29.898344
Transcript ID: CHS.23548.7, TPM: 32.948235
Transcript ID: CHS.23548.6, TPM: 59.474983
Transcript ID: CHS.23548.9, TPM: 320.204468
Transcript ID: CHS.23548.8, TPM: 110.360992
Transcript ID: CHS.23247.7, TPM: 85.830864
Transcript ID: CHS.23247.6, TPM: 0.527995
Transcript ID: CHS.23247.9, TPM: 121.947395
Transcript ID: CHS.23247.8, TPM: 548.977844
Transcript ID: CHS.21934.12, TPM: 0.0
Transcript ID: CHS.21934.13, TPM: 0.0
Transcript ID: CHS.21934.14, TPM: 0.0
Transcript ID: CHS.21934.15, TPM: 0.0
Transcript ID: CHS.21934.16, TPM: 0.0
Transcript ID: CHS.173425.2, TPM: 1.407223
Transcript ID: CHS.173425.1, TPM: 1.283808
Transcript ID: CHS.20963.37, TPM: 675.124207
Transcript ID: MSTRG.1504.8, TPM: 243.050446
Transcript ID: CHS.22150.1, TPM: 18.200333
Transcript ID: CHS.173326.1, TPM: 12.622801
Transcript ID: MSTRG.462.6, TPM: 439.843811
Transcript ID: MSTRG.462.7, TPM: 52.240269
Transcript ID: CHS.21938.4, TPM: 0.0
Transcript ID: MSTRG.462.5, TPM: 115.774513
Transcript ID: MSTRG.957.12, TPM: 93.790901
Transcript ID: MSTRG.957.11, TPM: 184.496826
Transcript ID: CHS.134378.1, TPM: 0.0
Transcript ID: CHS.23235.6, TPM: 64.828705
Transcript ID: CHS.23380.1, TPM: 0.0
Transcript ID: CHS.22638.17, TPM: 284.206024
Transcript ID: CHS.175730.1, TPM: 0.0
Transcript ID: CHS.23504.50, TPM: 60.606903
Transcript ID: MSTRG.393.11, TPM: 85.377838
Transcript ID: CHS.23791.2, TPM: 0.0
Transcript ID: CHS.23427.55, TPM: 17.89049
Transcript ID: CHS.23427.54, TPM: 0.0
Transcript ID: CHS.23427.57, TPM: 35.683922
Transcript ID: MSTRG.1176.3, TPM: 348.978088
Transcript ID: CHS.23427.59, TPM: 0.634339
Transcript ID: CHS.23427.58, TPM: 0.0
Transcript ID: CHS.22369.20, TPM: 478.257141
Transcript ID: CHS.22975.31, TPM: 34.936401
Transcript ID: CHS.173417.1, TPM: 21.075199
Transcript ID: CHS.22534.11, TPM: 620.67749
Transcript ID: CHS.22534.10, TPM: 811.744385
Transcript ID: CHS.20911.2, TPM: 0.0
Transcript ID: CHS.21963.2, TPM: 0.0
Transcript ID: CHS.22815.30, TPM: 28.714512
Transcript ID: CHS.23621.1, TPM: 0.0
Transcript ID: CHS.23051.30, TPM: 180.455734
Transcript ID: MSTRG.393.14, TPM: 39.4935
Transcript ID: CHS.173223.1, TPM: 3.93876
Transcript ID: CHS.22075.26, TPM: 214.048523
Transcript ID: CHS.128975.1, TPM: 0.0
Transcript ID: CHS.173362.1, TPM: 2.893677
Transcript ID: CHS.134386.1, TPM: 0.0
Transcript ID: CHS.134386.3, TPM: 0.0
Transcript ID: CHS.134386.2, TPM: 0.0
Transcript ID: CHS.21350.10, TPM: 38.544682
Transcript ID: CHS.21162.35, TPM: 0.0
Transcript ID: CHS.21162.31, TPM: 10.030654
Transcript ID: CHS.21162.33, TPM: 93.154404
Transcript ID: CHS.23200.9, TPM: 0.0
Transcript ID: CHS.21143.1, TPM: 575.658203
Transcript ID: CHS.21143.2, TPM: 1386.223633
Transcript ID: CHS.21143.3, TPM: 637.470398
Transcript ID: CHS.21143.5, TPM: 305.033783
Transcript ID: CHS.21319.28, TPM: 0.0
Transcript ID: MSTRG.1486.4, TPM: 105.042671
Transcript ID: MSTRG.1486.5, TPM: 77.603935
Transcript ID: CHS.23239.4, TPM: 996.756836
Transcript ID: CHS.20979.2, TPM: 23.741299
Transcript ID: CHS.23215.28, TPM: 91.299797
Transcript ID: CHS.23606.19, TPM: 1.88352
Transcript ID: CHS.23594.6, TPM: 641.606873
Transcript ID: CHS.23594.5, TPM: 250.204636
Transcript ID: CHS.23594.2, TPM: 819.157043
Transcript ID: CHS.23594.3, TPM: 591.13678
Transcript ID: CHS.173233.1, TPM: 0.0
Transcript ID: CHS.173233.3, TPM: 0.0
Transcript ID: CHS.173233.2, TPM: 0.0
Transcript ID: CHS.20940.14, TPM: 23.053391
Transcript ID: MSTRG.955.15, TPM: 209.301437
Transcript ID: MSTRG.955.14, TPM: 42.091713
Transcript ID: CHS.142800.1, TPM: 8.052286
Transcript ID: MSTRG.955.13, TPM: 23.177809
Transcript ID: MSTRG.955.12, TPM: 271.430359
Transcript ID: MSTRG.268.5, TPM: 11.521346
Transcript ID: CHS.21778.27, TPM: 634.095825
Transcript ID: CHS.23512.1, TPM: 94.115562
Transcript ID: CHS.21778.29, TPM: 446.331146
Transcript ID: CHS.23512.4, TPM: 70.786011
Transcript ID: CHS.158523.1, TPM: 0.0
Transcript ID: CHS.23546.7, TPM: 0.0
Transcript ID: MSTRG.41.1, TPM: 98.355522
Transcript ID: CHS.23546.2, TPM: 8.420636
Transcript ID: CHS.21486.32, TPM: 73.229744
Transcript ID: CHS.23546.9, TPM: 17.633488
Transcript ID: CHS.23469.3, TPM: 0.0
Transcript ID: CHS.23469.2, TPM: 0.018309
Transcript ID: CHS.23249.2, TPM: 2252.511475
Transcript ID: CHS.23469.9, TPM: 237.183105
Transcript ID: CHS.23607.27, TPM: 83.525307
Transcript ID: CHS.23034.1, TPM: 692.588379
Transcript ID: CHS.23249.9, TPM: 206.286713
Transcript ID: CHS.23034.2, TPM: 0.0
Transcript ID: MSTRG.992.10, TPM: 21.829103
Transcript ID: MSTRG.992.11, TPM: 10.546247
Transcript ID: MSTRG.992.12, TPM: 42.325859
Transcript ID: MSTRG.992.13, TPM: 38.686146
Transcript ID: MSTRG.992.14, TPM: 55.545273
Transcript ID: MSTRG.992.15, TPM: 104.83004
Transcript ID: MSTRG.992.16, TPM: 44.040936
Transcript ID: MSTRG.992.17, TPM: 11.962743
Transcript ID: MSTRG.992.18, TPM: 55.572159
Transcript ID: CHS.21824.1, TPM: 9.675056
Transcript ID: MSTRG.1711.3, TPM: 537.293335
Transcript ID: CHS.173356.1, TPM: 2.230212
Transcript ID: CHS.134376.1, TPM: 0.0
Transcript ID: CHS.134376.2, TPM: 0.0
Transcript ID: MSTRG.712.1, TPM: 28.518904
Transcript ID: CHS.22499.42, TPM: 83.151184
Transcript ID: CHS.22499.44, TPM: 88.504692
Transcript ID: CHS.22499.45, TPM: 60.938053
Transcript ID: CHS.175921.1, TPM: 0.0
Transcript ID: CHS.22499.48, TPM: 0.0
Transcript ID: CHS.134464.1, TPM: 0.0
Transcript ID: CHS.23313.5, TPM: 731.61499
Transcript ID: CHS.128957.1, TPM: 17.109728
Transcript ID: CHS.128949.1, TPM: 0.0
Transcript ID: CHS.21340.5, TPM: 0.0
Transcript ID: CHS.173435.1, TPM: 12.344036
Transcript ID: CHS.22583.2, TPM: 3345.510254
Transcript ID: CHS.21340.1, TPM: 0.0
Transcript ID: CHS.173525.2, TPM: 13.541794
Transcript ID: CHS.173257.1, TPM: 1.190129
Transcript ID: CHS.21657.60, TPM: 3.441552
Transcript ID: MSTRG.386.1, TPM: 572.278809
Transcript ID: CHS.23480.16, TPM: 0.0
Transcript ID: CHS.22234.1, TPM: 2.183871
Transcript ID: MSTRG.32.6, TPM: 335.670227
Transcript ID: CHS.173247.1, TPM: 0.439132
Transcript ID: MSTRG.32.7, TPM: 120.482071
Transcript ID: MSTRG.1520.10, TPM: 140.177872
Transcript ID: CHS.22821.8, TPM: 31.160364
Transcript ID: CHS.22821.9, TPM: 172.311493
Transcript ID: CHS.21089.17, TPM: 36.080524
Transcript ID: CHS.21089.16, TPM: 122.38829
Transcript ID: MSTRG.1488.2, TPM: 46.41074
Transcript ID: MSTRG.1488.3, TPM: 166.441406
Transcript ID: MSTRG.1488.4, TPM: 66.945183
Transcript ID: MSTRG.1488.6, TPM: 150.202179
Transcript ID: CHS.21346.25, TPM: 45.718246
Transcript ID: CHS.22801.3, TPM: 0.0
Transcript ID: CHS.21089.19, TPM: 79.82592
Transcript ID: CHS.128852.1, TPM: 0.0
Transcript ID: MSTRG.73.3, TPM: 93.893845
Transcript ID: CHS.22139.23, TPM: 1.6e-05
Transcript ID: CHS.21015.31, TPM: 45.396538
Transcript ID: CHS.22139.27, TPM: 17.457493
Transcript ID: CHS.21238.24, TPM: 15.073112
Transcript ID: CHS.23291.22, TPM: 105.510109
Transcript ID: CHS.21238.21, TPM: 48.81078
Transcript ID: CHS.21238.23, TPM: 70.448097
Transcript ID: CHS.22368.4, TPM: 1002.015259
Transcript ID: CHS.23415.37, TPM: 5.162484
Transcript ID: CHS.21074.39, TPM: 0.0
Transcript ID: MSTRG.1006.3, TPM: 117.880829
Transcript ID: MSTRG.635.2, TPM: 477.580048
Transcript ID: CHS.23038.16, TPM: 283.622925
Transcript ID: CHS.21074.31, TPM: 42.920677
Transcript ID: CHS.21074.33, TPM: 4.86761
Transcript ID: CHS.21074.32, TPM: 0.0
Transcript ID: CHS.23897.1, TPM: 0.0
Transcript ID: CHS.23897.2, TPM: 0.0
Transcript ID: CHS.23897.3, TPM: 0.0
Transcript ID: CHS.21577.3, TPM: 5.438696
Transcript ID: CHS.22733.2, TPM: 3.74175
Transcript ID: CHS.22345.1, TPM: 19.906071
Transcript ID: CHS.22345.3, TPM: 54.803589
Transcript ID: CHS.22345.2, TPM: 64.079926
Transcript ID: CHS.173472.1, TPM: 0.0
Transcript ID: CHS.23361.1, TPM: 0.0
Transcript ID: CHS.158205.1, TPM: 0.0
Transcript ID: CHS.23650.25, TPM: 44.584099
Transcript ID: CHS.163756.1, TPM: 0.0
Transcript ID: CHS.173372.1, TPM: 0.0
Transcript ID: CHS.21505.6, TPM: 14.323132
Transcript ID: CHS.23287.12, TPM: 164.557846
Transcript ID: CHS.21505.2, TPM: 3.431037
Transcript ID: CHS.21505.3, TPM: 0.0
Transcript ID: CHS.23327.7, TPM: 0.0
Transcript ID: CHS.23896.23, TPM: 0.0
Transcript ID: CHS.21663.1, TPM: 0.0
Transcript ID: CHS.23534.6, TPM: 10.9348
Transcript ID: CHS.22359.1, TPM: 0.0
Transcript ID: CHS.23534.2, TPM: 12.617179
Transcript ID: MSTRG.1031.12, TPM: 61.938957
Transcript ID: MSTRG.1031.14, TPM: 26.2388
Transcript ID: MSTRG.1031.19, TPM: 98.30159
Transcript ID: CHS.22948.8, TPM: 0.966506
Transcript ID: CHS.23473.7, TPM: 63.976524
Transcript ID: CHS.23473.5, TPM: 1.662171
Transcript ID: CHS.20917.11, TPM: 7684.048828
Transcript ID: CHS.23473.1, TPM: 53.107716
Transcript ID: CHS.175745.1, TPM: 0.0
Transcript ID: CHS.128848.1, TPM: 263.245178
Transcript ID: CHS.173259.1, TPM: 39.442547
Transcript ID: CHS.22476.1, TPM: 4.060433
Transcript ID: CHS.173259.3, TPM: 6.763227
Transcript ID: CHS.173259.2, TPM: 13.238793
Transcript ID: CHS.23885.1, TPM: 0.0
Transcript ID: CHS.21438.6, TPM: 0.0
Transcript ID: CHS.21438.5, TPM: 0.0
Transcript ID: CHS.21438.9, TPM: 0.0
Transcript ID: CHS.22801.17, TPM: 0.0
Transcript ID: CHS.22757.1, TPM: 67.839676
Transcript ID: MSTRG.542.1, TPM: 30.754787
Transcript ID: CHS.23904.2, TPM: 0.0
Transcript ID: CHS.23327.9, TPM: 2.471893
Transcript ID: CHS.22940.3, TPM: 3011.367188
Transcript ID: CHS.134398.3, TPM: 0.0
Transcript ID: CHS.21484.7, TPM: 83.998505
Transcript ID: CHS.21068.10, TPM: 416.54126
Transcript ID: CHS.21068.11, TPM: 483.86322
Transcript ID: CHS.22960.3, TPM: 3.527682
Transcript ID: CHS.22721.1, TPM: 0.0
Transcript ID: CHS.21484.8, TPM: 0.0
Transcript ID: CHS.21484.9, TPM: 71.30349
Transcript ID: CHS.23860.1, TPM: 0.0
Transcript ID: MSTRG.144.1, TPM: 139.514633
Transcript ID: CHS.21194.5, TPM: 682.7052
Transcript ID: CHS.23924.1, TPM: 0.0
Transcript ID: CHS.158426.1, TPM: 0.0
Transcript ID: CHS.21402.4, TPM: 0.0
Transcript ID: CHS.21194.1, TPM: 1256.530396
Transcript ID: CHS.21716.2, TPM: 48.685555
Transcript ID: CHS.22131.1, TPM: 0.0
Transcript ID: MSTRG.997.1, TPM: 50.281185
Transcript ID: MSTRG.1432.3, TPM: 12.111504
Transcript ID: CHS.158745.1, TPM: 10.021212
Transcript ID: CHS.23312.35, TPM: 35.828247
Transcript ID: CHS.128933.1, TPM: 0.0
Transcript ID: CHS.21834.13, TPM: 0.0
Transcript ID: CHS.173235.1, TPM: 0.258436
Transcript ID: CHS.21334.17, TPM: 7.871887
Transcript ID: MSTRG.1408.6, TPM: 4420.699219
Transcript ID: MSTRG.1408.7, TPM: 5715.626953
Transcript ID: CHS.21743.29, TPM: 20.957943
Transcript ID: CHS.21743.28, TPM: 29.626095
Transcript ID: CHS.21743.24, TPM: 86.395218
Transcript ID: CHS.22635.3, TPM: 18.840681
Transcript ID: CHS.22635.2, TPM: 55.413235
Transcript ID: CHS.21172.15, TPM: 98.134697
Transcript ID: CHS.21172.13, TPM: 33.820709
Transcript ID: CHS.21584.1, TPM: 1.110567
Transcript ID: CHS.21584.5, TPM: 5.447749
Transcript ID: CHS.22756.21, TPM: 137.677551
Transcript ID: CHS.22756.23, TPM: 1.802641
Transcript ID: CHS.21693.16, TPM: 0.0
Transcript ID: CHS.21923.4, TPM: 0.0
Transcript ID: CHS.22199.1, TPM: 0.0
Transcript ID: CHS.23675.4, TPM: 0.0
Transcript ID: CHS.21238.16, TPM: 71.868843
Transcript ID: MSTRG.176.9, TPM: 102.592255
Transcript ID: CHS.21164.3, TPM: 426.671021
Transcript ID: CHS.21164.2, TPM: 608.309021
Transcript ID: CHS.21164.9, TPM: 28.924528
Transcript ID: CHS.22385.30, TPM: 117.274887
Transcript ID: CHS.21900.3, TPM: 21.793798
Transcript ID: CHS.23563.3, TPM: 9564.251953
Transcript ID: CHS.21762.13, TPM: 102.600548
Transcript ID: CHS.23675.1, TPM: 0.0
Transcript ID: CHS.20881.4, TPM: 193.951965
Transcript ID: CHS.23825.4, TPM: 0.0
Transcript ID: CHS.21173.28, TPM: 26.853973
Transcript ID: CHS.23825.2, TPM: 0.0
Transcript ID: CHS.23825.1, TPM: 0.0
Transcript ID: CHS.21173.25, TPM: 41.390972
Transcript ID: CHS.21173.23, TPM: 102.843361
Transcript ID: CHS.20881.1, TPM: 2.622657
Transcript ID: CHS.22883.3, TPM: 264.503937
Transcript ID: CHS.21764.12, TPM: 171.125488
Transcript ID: CHS.22682.25, TPM: 0.0
Transcript ID: MSTRG.1555.2, TPM: 220.795059
Transcript ID: MSTRG.1555.1, TPM: 58.898987
Transcript ID: CHS.21247.1, TPM: 50.233891
Transcript ID: CHS.23150.10, TPM: 122.699631
Transcript ID: CHS.23150.11, TPM: 248.356659
Transcript ID: CHS.163827.1, TPM: 0.0
Transcript ID: CHS.166088.1, TPM: 68.828873
Transcript ID: CHS.22064.1, TPM: 19.964241
Transcript ID: CHS.23236.1, TPM: 120.558289
Transcript ID: CHS.23236.3, TPM: 325.350769
Transcript ID: CHS.23236.2, TPM: 0.0
Transcript ID: CHS.21134.2, TPM: 0.0
Transcript ID: CHS.23236.4, TPM: 0.0
Transcript ID: CHS.23787.1, TPM: 0.0
Transcript ID: CHS.22786.2, TPM: 608.139893
Transcript ID: CHS.22786.3, TPM: 639.091736
Transcript ID: CHS.21425.62, TPM: 3.528357
Transcript ID: CHS.22786.4, TPM: 274.023834
Transcript ID: CHS.22786.5, TPM: 474.339844
Transcript ID: CHS.23215.5, TPM: 68.388458
Transcript ID: MSTRG.1051.3, TPM: 120.220207
Transcript ID: MSTRG.981.5, TPM: 116.006737
Transcript ID: MSTRG.981.9, TPM: 43.852314
Transcript ID: CHS.22992.4, TPM: 908.280762
Transcript ID: CHS.21732.6, TPM: 89.133293
Transcript ID: CHS.23416.20, TPM: 0.0
Transcript ID: CHS.22030.1, TPM: 558.425171
Transcript ID: CHS.21980.3, TPM: 0.0
Transcript ID: CHS.21980.2, TPM: 0.0
Transcript ID: CHS.21980.1, TPM: 0.0
Transcript ID: CHS.21980.6, TPM: 0.0
Transcript ID: CHS.21980.5, TPM: 4.556164
Transcript ID: CHS.21641.1, TPM: 0.0
Transcript ID: CHS.142871.1, TPM: 5.430245
Transcript ID: CHS.22647.11, TPM: 70.048225
Transcript ID: CHS.22647.12, TPM: 0.0
Transcript ID: MSTRG.350.5, TPM: 66.254128
Transcript ID: CHS.128895.1, TPM: 0.0
Transcript ID: CHS.22937.29, TPM: 7.199448
Transcript ID: CHS.22937.22, TPM: 37.039566
Transcript ID: CHS.22937.20, TPM: 167.243515
Transcript ID: MSTRG.826.1, TPM: 20.74135
Transcript ID: CHS.22545.12, TPM: 32.91404
Transcript ID: CHS.22545.11, TPM: 226.816772
Transcript ID: CHS.22545.10, TPM: 140.126938
Transcript ID: CHS.22105.2, TPM: 0.0
Transcript ID: CHS.22105.1, TPM: 29.244768
Transcript ID: CHS.22105.6, TPM: 47.052853
Transcript ID: CHS.23338.51, TPM: 32.002712
Transcript ID: CHS.165735.1, TPM: 1.793831
Transcript ID: CHS.23357.19, TPM: 215.298996
Transcript ID: CHS.22826.9, TPM: 56.872662
Transcript ID: CHS.23228.3, TPM: 14.175265
Transcript ID: CHS.23357.13, TPM: 1055.697998
Transcript ID: CHS.22578.2, TPM: 0.366462
Transcript ID: CHS.23357.10, TPM: 3122.763672
Transcript ID: CHS.22826.3, TPM: 176.026794
Transcript ID: CHS.22826.2, TPM: 445.120178
Transcript ID: CHS.22119.2, TPM: 0.0
Transcript ID: CHS.21104.4, TPM: 7.559831
Transcript ID: CHS.21104.3, TPM: 2.56705
Transcript ID: CHS.21104.2, TPM: 207.575806
Transcript ID: CHS.21104.1, TPM: 265.393494
Transcript ID: CHS.21027.28, TPM: 160.691467
Transcript ID: CHS.21104.8, TPM: 58.958412
Transcript ID: CHS.21533.14, TPM: 5.329463
Transcript ID: CHS.22197.2, TPM: 0.0
Transcript ID: CHS.22197.3, TPM: 0.0
Transcript ID: CHS.21533.12, TPM: 8.116932
Transcript ID: CHS.21801.2, TPM: 259.69751
Transcript ID: CHS.21801.1, TPM: 587.440308
Transcript ID: CHS.23252.4, TPM: 156.931015
Transcript ID: CHS.22815.11, TPM: 0.0
Transcript ID: CHS.22815.10, TPM: 0.0
Transcript ID: CHS.22690.13, TPM: 45.621574
Transcript ID: CHS.22690.15, TPM: 102.426529
Transcript ID: MSTRG.1047.5, TPM: 32.512703
Transcript ID: CHS.22690.17, TPM: 46.001347
Transcript ID: CHS.22690.19, TPM: 68.617447
Transcript ID: CHS.23771.1, TPM: 0.0
Transcript ID: CHS.22111.1, TPM: 119.216675
Transcript ID: CHS.22111.3, TPM: 4.628242
Transcript ID: CHS.22483.2, TPM: 17.841581
Transcript ID: CHS.128902.1, TPM: 49.33913
Transcript ID: MSTRG.595.5, TPM: 337.851501
Transcript ID: MSTRG.70.1, TPM: 4.357094
Transcript ID: CHS.134435.1, TPM: 0.0
Transcript ID: CHS.21162.52, TPM: 46.696022
Transcript ID: CHS.23398.14, TPM: 2.937287
Transcript ID: CHS.134202.1, TPM: 0.0
Transcript ID: CHS.158425.1, TPM: 0.0
Transcript ID: CHS.22205.5, TPM: 0.0
Transcript ID: CHS.142799.1, TPM: 0.0
Transcript ID: CHS.21298.1, TPM: 0.0
Transcript ID: CHS.22205.3, TPM: 0.0
Transcript ID: CHS.173276.1, TPM: 0.0
Transcript ID: CHS.21918.20, TPM: 0.0
Transcript ID: CHS.20920.29, TPM: 89.733139
Transcript ID: CHS.22257.31, TPM: 0.0
Transcript ID: MSTRG.182.6, TPM: 0.376593
Transcript ID: CHS.22257.35, TPM: 55.107189
Transcript ID: CHS.22790.1, TPM: 0.0
Transcript ID: CHS.22534.37, TPM: 603.252441
Transcript ID: MSTRG.581.5, TPM: 21.34808
Transcript ID: MSTRG.581.1, TPM: 20.891577
Transcript ID: CHS.23235.19, TPM: 107.843506
Transcript ID: CHS.173571.1, TPM: 0.0
Transcript ID: CHS.23235.11, TPM: 0.0
Transcript ID: CHS.173495.1, TPM: 0.0
Transcript ID: CHS.23235.16, TPM: 54.225277
Transcript ID: CHS.22173.1, TPM: 0.0
Transcript ID: CHS.21486.14, TPM: 76.779198
Transcript ID: CHS.21486.12, TPM: 0.0
Transcript ID: CHS.21486.13, TPM: 23.819105
Transcript ID: CHS.21486.11, TPM: 38.117813
Transcript ID: MSTRG.1693.1, TPM: 14.734918
Transcript ID: CHS.165822.1, TPM: 0.688568
Transcript ID: CHS.22381.3, TPM: 2.517209
Transcript ID: CHS.21030.8, TPM: 9.621141
Transcript ID: CHS.22287.21, TPM: 25.472904
Transcript ID: CHS.21030.3, TPM: 0.75325
Transcript ID: CHS.21030.2, TPM: 38.866955
Transcript ID: CHS.21030.1, TPM: 399.286377
Transcript ID: CHS.22310.3, TPM: 820.900879
Transcript ID: MSTRG.319.1, TPM: 14.664076
Transcript ID: CHS.22310.5, TPM: 28631.212891
Transcript ID: MSTRG.1714.1, TPM: 30.565722
Transcript ID: MSTRG.1714.3, TPM: 160.341049
Transcript ID: CHS.23041.1, TPM: 1246.187378
Transcript ID: CHS.21148.5, TPM: 96.593689
Transcript ID: CHS.22499.4, TPM: 81.178566
Transcript ID: CHS.22499.7, TPM: 12.840224
Transcript ID: CHS.173353.1, TPM: 1.895515
Transcript ID: MSTRG.769.8, TPM: 6.583107
Transcript ID: MSTRG.769.9, TPM: 36.919136
Transcript ID: CHS.23267.22, TPM: 9.159039
Transcript ID: CHS.23267.23, TPM: 4.428642
Transcript ID: MSTRG.849.1, TPM: 70.258003
Transcript ID: CHS.21506.2, TPM: 14.733161
Transcript ID: CHS.22499.9, TPM: 8.706326
Transcript ID: CHS.22520.12, TPM: 86.454659
Transcript ID: CHS.22520.11, TPM: 36.275673
Transcript ID: CHS.21685.1, TPM: 240.381561
Transcript ID: CHS.22499.21, TPM: 46.112648
Transcript ID: CHS.22499.22, TPM: 607.616272
Transcript ID: CHS.22499.23, TPM: 54.082031
Transcript ID: CHS.22499.24, TPM: 0.0
Transcript ID: CHS.158562.1, TPM: 2.344844
Transcript ID: CHS.23215.34, TPM: 8.139617
Transcript ID: CHS.23215.35, TPM: 5.275542
Transcript ID: CHS.22858.11, TPM: 191.216736
Transcript ID: CHS.22622.3, TPM: 0.0
Transcript ID: CHS.21459.1, TPM: 122.49308
Transcript ID: CHS.21459.3, TPM: 228.866058
Transcript ID: CHS.134411.9, TPM: 2.412457
Transcript ID: CHS.134411.3, TPM: 2.531365
Transcript ID: CHS.134411.6, TPM: 0.0
Transcript ID: CHS.134411.4, TPM: 8.989027
Transcript ID: CHS.21657.45, TPM: 0.0
Transcript ID: CHS.143736.2, TPM: 0.0
Transcript ID: CHS.134197.1, TPM: 0.0
Transcript ID: CHS.173370.3, TPM: 13.396488
Transcript ID: CHS.173528.1, TPM: 0.0
Transcript ID: CHS.21540.8, TPM: 109.882248
Transcript ID: CHS.173343.1, TPM: 152.138733
Transcript ID: CHS.173343.2, TPM: 638.822021
Transcript ID: CHS.22750.7, TPM: 0.0
Transcript ID: CHS.22750.6, TPM: 0.0
Transcript ID: CHS.21465.2, TPM: 280.904083
Transcript ID: CHS.21297.28, TPM: 0.0
Transcript ID: CHS.20995.3, TPM: 0.0
Transcript ID: CHS.20995.1, TPM: 0.0
Transcript ID: CHS.143842.1, TPM: 0.0
Transcript ID: CHS.21809.35, TPM: 6.076206
Transcript ID: CHS.22142.1, TPM: 0.0
Transcript ID: CHS.23785.6, TPM: 0.0
Transcript ID: CHS.23785.7, TPM: 0.0
Transcript ID: CHS.23785.4, TPM: 0.0
Transcript ID: CHS.23785.5, TPM: 0.0
Transcript ID: CHS.23785.2, TPM: 0.0
Transcript ID: CHS.23785.3, TPM: 0.0
Transcript ID: CHS.23785.1, TPM: 0.0
Transcript ID: CHS.21089.34, TPM: 30.339064
Transcript ID: CHS.21089.31, TPM: 34.727665
Transcript ID: CHS.21089.33, TPM: 17.731419
Transcript ID: CHS.23785.9, TPM: 0.0
Transcript ID: CHS.21540.4, TPM: 7.577466
Transcript ID: CHS.22719.10, TPM: 23.39612
